City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
392,Manavalakurichi,IN,2022-03-29 20:17:31,8.1333,77.3,81.23,83,100,6.35
393,Lethem,GY,2022-03-29 20:17:32,3.3803,-59.7968,90.81,38,98,9.08
394,Prince George,CA,2022-03-29 20:15:08,53.9166,-122.753,51.3,47,0,6.91
395,Mayo,US,2022-03-29 20:17:32,38.8876,-76.5119,46.35,33,0,11.99
396,Hovd,MN,2022-03-29 20:17:33,48.0056,91.6419,29.16,36,97,6.15
397,Igaracu Do Tiete,BR,2022-03-29 20:17:33,-22.5092,-48.5578,83.68,64,5,0.54
398,Xifeng,CN,2022-03-29 20:17:34,42.7372,124.7222,35.19,85,100,9.08
399,Beisfjord,NO,2022-03-29 20:17:34,68.3751,17.5988,30.25,94,100,5.82
400,Grindavik,IS,2022-03-29 20:17:34,63.8424,-22.4338,37.87,81,75,13.8
401,Zhangjiakou,CN,2022-03-29 20:17:35,40.81,114.8794,40.66,68,100,2.1
402,Sao Raimundo Nonato,BR,2022-03-29 20:17:35,-9.0153,-42.6994,86.86,40,100,3.94
403,Strezhevoy,RU,2022-03-29 20:17:36,60.7333,77.5889,30.38,93,100,10.02
404,Atambua,ID,2022-03-29 20:17:36,-9.1061,124.8925,72.64,88,91,1.54
405,Nhulunbuy,AU,2022-03-29 20:17:37,-12.2333,136.7667,75.81,94,100,3.44
406,Staromyshastovskaya,RU,2022-03-29 20:17:37,45.3433,39.0761,54.03,50,100,10.74
407,Methoni,GR,2022-03-29 20:17:37,36.8197,21.7049,60.22,87,5,3.29
408,Porto Uniao,BR,2022-03-29 20:17:38,-26.2381,-51.0783,82.38,48,11,0.92
409,Jilib,SO,2022-03-29 20:17:38,0.4883,42.7854,79.23,78,80,8.08
410,Pietarsaari,FI,2022-03-29 20:17:39,63.65,22.6833,30.0,58,100,5.99
411,Maraa,BR,2022-03-29 20:18:39,-1.8333,-65.3667,74.86,96,100,3.38
412,Los Llanos De Aridane,ES,2022-03-29 20:18:39,28.6585,-17.9182,61.12,84,20,24.16
413,Birao,CF,2022-03-29 20:18:40,10.2849,22.7882,79.43,6,21,6.51
414,Lorengau,PG,2022-03-29 20:18:40,-2.0226,147.2712,81.7,78,69,11.5
415,Poum,NC,2022-03-29 20:18:41,-20.2333,164.0167,81.95,82,100,17.27
416,Panzhihua,CN,2022-03-29 20:18:41,26.5851,101.7128,62.35,65,7,2.21
417,Richards Bay,ZA,2022-03-29 20:17:27,-28.783,32.0377,73.76,75,0,16.44
418,San Juan,AR,2022-03-29 20:17:37,-31.5375,-68.5364,88.72,18,0,22.86
419,Coahuayana,MX,2022-03-29 20:18:42,18.7333,-103.6833,90.16,27,6,8.28
420,San Matias,BO,2022-03-29 20:18:42,-16.3667,-58.4,88.79,62,40,7.76
421,Denpasar,ID,2022-03-29 20:17:13,-8.65,115.2167,78.46,83,20,1.14
422,Lampazos De Naranjo,MX,2022-03-29 20:18:43,27.0167,-100.5167,96.49,18,42,5.01
423,Egvekinot,RU,2022-03-29 20:18:43,66.3167,-179.1667,-6.68,83,7,11.9
424,Ankara,TR,2022-03-29 20:18:44,39.9199,32.8543,50.2,57,75,1.99
425,Meulaboh,ID,2022-03-29 20:18:44,4.1363,96.1285,77.43,82,84,2.39
426,Srednekolymsk,RU,2022-03-29 20:18:44,67.45,153.6833,-4.61,90,99,7.0
427,North Bend,US,2022-03-29 20:18:45,43.4065,-124.2243,57.92,83,75,8.05
428,Ancud,CL,2022-03-29 20:18:45,-41.8697,-73.8203,54.23,58,18,15.26
429,Vaasa,FI,2022-03-29 20:18:46,63.096,21.6158,28.94,59,0,4.61
430,Tumut,AU,2022-03-29 20:18:46,-35.3,148.2167,60.31,69,100,2.84
431,Olutanga,PH,2022-03-29 20:18:47,7.3106,122.8464,80.98,76,92,4.03
432,Nokaneng,BW,2022-03-29 20:18:47,-19.6667,22.2667,74.7,59,97,6.22
433,Morant Bay,JM,2022-03-29 20:18:47,17.8815,-76.4093,87.42,70,45,14.83
434,Jiwani,PK,2022-03-29 20:18:48,25.05,61.7417,80.51,29,0,15.75
435,Beihai,CN,2022-03-29 20:18:48,21.4833,109.1,70.47,92,99,14.0
436,Aranos,NA,2022-03-29 20:18:49,-24.1333,19.1167,80.24,29,39,10.07
437,Huilong,CN,2022-03-29 20:18:49,31.8111,121.655,54.93,92,100,10.74
438,Ryotsu,JP,2022-03-29 20:18:49,38.0833,138.4333,48.67,79,0,7.96
439,Macon,US,2022-03-29 20:18:50,39.8667,-88.9668,44.87,45,100,21.85
440,Bitkine,TD,2022-03-29 20:17:24,11.9801,18.2138,83.12,8,12,7.81
441,Mega,ET,2022-03-29 20:18:50,4.05,38.3,66.76,48,83,10.96
442,Bam,IR,2022-03-29 20:18:51,29.106,58.357,63.0,10,0,9.04
443,Marshall,US,2022-03-29 20:18:51,34.3834,-86.3333,76.3,59,0,9.22
444,Rosario,AR,2022-03-29 20:18:52,-32.9468,-60.6393,78.94,73,0,13.8
445,Hamilton,US,2022-03-29 20:18:52,39.1834,-84.5333,45.09,38,75,11.5
446,Mananara,MG,2022-03-29 20:18:52,-16.1667,49.7667,75.15,92,58,4.43
447,Kailua,US,2022-03-29 20:18:53,21.4022,-157.7394,80.58,73,100,4.0
448,Terney,RU,2022-03-29 20:18:53,45.0503,136.6092,34.9,70,100,10.8
449,Moron,AR,2022-03-29 20:18:54,-34.6534,-58.6198,71.35,55,66,14.45
450,Ixtapa,MX,2022-03-29 20:18:54,20.7,-105.2,76.23,61,0,17.27
451,Charcas,MX,2022-03-29 20:18:55,23.1333,-101.1167,84.56,9,33,17.11
452,Strai,NO,2022-03-29 20:18:55,58.2,7.9,31.1,62,0,6.91
453,Tvoroyri,FO,2022-03-29 20:18:55,61.5556,-6.8111,38.35,48,100,19.08
454,Plettenberg Bay,ZA,2022-03-29 20:18:56,-34.0527,23.3716,64.31,86,100,2.33
455,Albury,AU,2022-03-29 20:18:56,-36.0833,146.9167,61.02,97,0,3.44
456,Zhezkazgan,KZ,2022-03-29 20:18:56,47.8043,67.7144,28.72,66,54,24.7
457,Dingzhou,CN,2022-03-29 20:19:57,38.5131,114.9956,44.71,88,100,11.41
458,Burgeo,CA,2022-03-29 20:19:57,47.6167,-57.6152,33.69,82,100,3.51
459,Rio Gallegos,AR,2022-03-29 20:15:07,-51.6226,-69.2181,50.05,43,40,31.07
460,Kashi,CN,2022-03-29 20:19:58,39.4547,75.9797,47.41,31,6,11.18
461,San Mateo Ixtatan,GT,2022-03-29 20:19:58,15.8319,-91.4781,66.18,44,48,5.26
462,Rohri,PK,2022-03-29 20:19:59,27.6922,68.8951,76.87,53,0,0.0
463,Norwich,GB,2022-03-29 20:15:38,52.6278,1.2983,45.36,87,75,3.44
464,Tiarei,PF,2022-03-29 20:19:59,-17.5333,-149.3333,86.02,75,11,16.64
465,Bulgan,MN,2022-03-29 20:20:00,48.8125,103.5347,22.84,54,83,3.18
466,Kayes,ML,2022-03-29 20:20:00,14.0,-11.0,99.7,11,3,2.1
467,Canals,ES,2022-03-29 20:20:01,38.9625,-0.5844,57.02,85,30,1.01
468,Alur,IN,2022-03-29 20:20:02,12.9833,75.9833,70.79,90,72,8.52
469,Skibotn,NO,2022-03-29 20:20:03,69.3913,20.2679,26.64,95,100,15.08
470,Catamarca,AR,2022-03-29 20:20:03,-28.4696,-65.7852,93.78,27,0,10.0
471,Constitucion,CL,2022-03-29 20:20:04,-35.3333,-72.4167,63.23,41,0,20.11
472,Smidovich,RU,2022-03-29 20:20:05,48.6,133.8167,24.39,78,5,15.23
473,Meadow Lake,US,2022-03-29 20:15:09,34.8014,-106.5436,54.68,31,100,25.19
474,Quixeramobim,BR,2022-03-29 20:19:09,-5.1992,-39.2928,84.33,53,100,2.21
475,Sonkovo,RU,2022-03-29 20:20:07,57.7782,37.1571,18.66,96,100,5.21
476,Comodoro Rivadavia,AR,2022-03-29 20:20:07,-45.8667,-67.5,55.26,30,0,27.63
477,Tonantins,BR,2022-03-29 20:20:08,-2.8731,-67.8022,72.72,99,100,2.01
478,Ambalavao,MG,2022-03-29 20:20:08,-21.8333,46.9333,63.77,91,93,7.05
479,Cody,US,2022-03-29 20:16:04,44.5263,-109.0565,39.38,67,100,20.71
480,Lensk,RU,2022-03-29 20:20:09,60.7253,114.9278,6.08,96,100,6.02
481,Ambulu,ID,2022-03-29 20:20:10,-8.345,113.6058,75.54,88,94,2.73
482,Bairiki,KI,2022-03-29 20:20:10,1.3292,172.9752,80.6,83,75,3.44
483,Valdivia,CL,2022-03-29 20:15:23,-39.8142,-73.2459,59.09,44,34,9.35
484,Svetlyy,RU,2022-03-29 20:20:11,54.675,20.1347,35.65,71,100,4.79
485,Avera,US,2022-03-29 20:20:11,33.194,-82.5271,71.11,40,77,6.69
486,Zhongxing,CN,2022-03-29 20:20:12,33.7039,118.6792,50.85,93,82,5.82
487,Yumen,CN,2022-03-29 20:20:13,40.2833,97.2,39.04,39,95,9.6
488,Conakry,GN,2022-03-29 20:20:13,9.538,-13.6773,80.67,78,0,9.22
489,Mundwa,IN,2022-03-29 20:20:14,27.0667,73.8167,85.15,10,0,10.83
490,Angoche,MZ,2022-03-29 20:20:14,-16.2325,39.9086,77.23,89,23,7.31
491,Manbij,SY,2022-03-29 20:20:15,36.5281,37.9549,54.07,44,100,9.82
492,San Andres,CO,2022-03-29 20:17:37,12.5847,-81.7006,86.02,66,40,16.11
493,Gimli,CA,2022-03-29 20:17:37,50.6336,-96.9907,35.62,69,100,4.61
494,Deming,US,2022-03-29 20:20:16,32.2687,-107.7586,57.09,38,100,26.46
495,Puerto Colombia,CO,2022-03-29 20:20:17,10.9878,-74.9547,86.09,75,100,23.51
496,Jimma,ET,2022-03-29 20:20:18,7.6667,36.8333,66.27,50,63,1.43
497,Grand-Santi,GF,2022-03-29 20:20:18,4.25,-54.3833,82.53,68,92,6.06
498,Ouango,CF,2022-03-29 20:20:19,4.3133,22.5552,78.42,45,97,4.32
499,Ville-Marie,CA,2022-03-29 20:15:23,47.3335,-79.433,28.06,63,99,8.34
500,Tanete,ID,2022-03-29 20:20:20,-3.9443,119.7848,75.15,87,100,1.39
501,Aasiaat,GL,2022-03-29 20:20:20,68.7098,-52.8699,20.37,95,95,5.99
502,Tunceli,TR,2022-03-29 20:20:21,39.1083,39.5471,43.63,70,100,3.74
503,Olafsvik,IS,2022-03-29 20:20:21,64.8945,-23.7142,36.59,77,56,9.01
504,Novara,IT,2022-03-29 20:20:22,45.5853,8.5778,57.31,55,0,5.75
505,Ostrovnoy,RU,2022-03-29 20:20:22,68.0531,39.5131,18.36,87,100,6.35
506,Mattru,SL,2022-03-29 20:21:23,7.6244,-11.8332,80.56,69,94,5.5
507,Puerto Del Rosario,ES,2022-03-29 20:21:24,28.5004,-13.8627,65.95,63,20,13.8
508,Girne,CY,2022-03-29 20:21:24,35.3417,33.3167,54.95,70,36,4.25
509,Kamloops,CA,2022-03-29 20:21:24,50.6665,-120.3192,55.58,46,75,5.75
510,Vanimo,PG,2022-03-29 20:21:25,-2.6741,141.3028,76.35,91,100,8.48
511,Auki,SB,2022-03-29 20:21:26,-8.7676,160.7034,78.15,87,100,1.9
512,Tam Ky,VN,2022-03-29 20:21:27,15.5667,108.4833,71.56,95,86,3.96
513,Suffolk,US,2022-03-29 20:21:27,40.8668,-72.7996,39.22,40,100,17.27
514,Namibe,AO,2022-03-29 20:21:28,-15.1961,12.1522,70.48,76,93,12.91
515,Paamiut,GL,2022-03-29 20:21:28,61.994,-49.6678,29.66,75,12,5.84
516,Kindu,CD,2022-03-29 20:21:28,-2.95,25.95,67.87,98,100,2.28
517,Maniitsoq,GL,2022-03-29 20:21:29,65.4167,-52.9,25.66,89,15,9.28
518,Solwezi,ZM,2022-03-29 20:21:29,-12.1688,26.3894,61.09,99,96,4.05
519,Broome,US,2022-03-29 20:21:30,42.2506,-75.833,32.9,47,100,19.57
520,Maceio,BR,2022-03-29 20:21:30,-9.6658,-35.7353,83.64,69,40,8.05
521,Kalmunai,LK,2022-03-29 20:21:30,7.4167,81.8167,78.04,87,3,6.53
522,Tawau,MY,2022-03-29 20:18:02,4.2498,117.8871,73.53,83,100,3.51
523,Aksarka,RU,2022-03-29 20:21:31,66.5606,67.7975,11.66,97,100,3.65
524,Erzin,TR,2022-03-29 20:21:32,36.9559,36.2,56.66,51,100,6.29
525,Sao Filipe,CV,2022-03-29 20:21:32,14.8961,-24.4956,70.81,79,28,12.68
526,Paracuru,BR,2022-03-29 20:21:33,-3.41,-39.0306,77.11,92,100,12.77
527,Mackenzie,CA,2022-03-29 20:21:33,55.2999,-123.1698,44.82,42,0,11.5
528,Mahibadhoo,MV,2022-03-29 20:21:33,3.7833,72.9667,82.0,70,0,4.61
529,Trinidad,BO,2022-03-29 20:16:49,-14.8333,-64.9,93.18,59,75,6.91
530,Salym,RU,2022-03-29 20:21:34,60.0625,71.4789,31.51,93,100,9.46
531,Hanamaki,JP,2022-03-29 20:21:34,39.3833,141.1167,37.2,95,32,1.9
532,Belmopan,BZ,2022-03-29 20:21:35,17.25,-88.7667,88.18,56,51,8.37
533,Rosarito,MX,2022-03-29 20:21:35,32.3333,-117.0333,64.08,75,75,19.22
534,Kolokani,ML,2022-03-29 20:21:36,13.5728,-8.0339,91.65,8,49,7.87
535,Chumphon,TH,2022-03-29 20:21:36,10.3333,98.8333,71.47,96,70,0.18
536,Elgin,US,2022-03-29 20:21:37,42.0373,-88.2812,42.19,39,100,13.8
537,Pulivendla,IN,2022-03-29 20:21:37,14.4167,78.2333,87.31,36,5,7.78
538,Bilibino,RU,2022-03-29 20:21:38,68.0546,166.4372,0.54,76,100,3.85
539,Bogotol,RU,2022-03-29 20:21:38,56.2078,89.5342,20.61,93,100,7.05
540,Angoram,PG,2022-03-29 20:21:39,-4.0625,144.0661,73.6,99,99,3.65
541,Vokhma,RU,2022-03-29 20:21:39,58.9303,46.7586,7.68,100,95,3.87
542,Pochutla,MX,2022-03-29 20:21:40,15.7432,-96.4661,89.82,40,100,10.47
543,Luanda,AO,2022-03-29 20:17:00,-8.8368,13.2343,77.0,94,75,6.91
544,Vaitape,PF,2022-03-29 20:21:40,-16.5167,-151.75,82.54,72,12,17.29
545,Ammon,US,2022-03-29 20:21:40,43.4696,-111.9666,56.34,47,100,3.44
546,Taitung,TW,2022-03-29 20:21:41,22.7583,121.1444,73.54,79,71,6.85
547,Fereydun Kenar,IR,2022-03-29 20:21:41,36.6864,52.5225,52.02,76,0,0.0
548,Mankono,CI,2022-03-29 20:22:42,8.0586,-6.1897,86.43,39,98,4.16
549,Mersing,MY,2022-03-29 20:22:42,2.4312,103.8405,82.31,78,51,9.22
550,Ombessa,CM,2022-03-29 20:22:42,4.603,11.2565,79.16,62,8,8.55
551,Kavieng,PG,2022-03-29 20:22:43,-2.5744,150.7967,81.72,78,56,8.55
552,Coquimbo,CL,2022-03-29 20:20:24,-29.9533,-71.3436,64.13,67,0,11.5
553,Gobabis,NA,2022-03-29 20:22:44,-22.45,18.9667,73.92,47,87,9.48
554,Ust-Nera,RU,2022-03-29 20:22:44,64.5667,143.2,-16.02,96,40,2.91
555,Klaksvik,FO,2022-03-29 20:22:45,62.2266,-6.589,34.72,55,100,20.89
556,Honghu,CN,2022-03-29 20:22:45,29.8206,113.4621,62.96,85,100,3.87
557,Vigo,ES,2022-03-29 20:18:53,42.2328,-8.7226,56.52,62,0,14.97
558,Dingle,PH,2022-03-29 20:22:46,10.9995,122.6711,76.24,87,48,7.67
559,Pio Ix,BR,2022-03-29 20:22:46,-6.8375,-40.5792,79.38,65,100,4.59
560,Kendal,GB,2022-03-29 20:22:46,54.3268,-2.7476,50.11,86,100,3.36
561,Izyaslav,UA,2022-03-29 20:22:47,50.1195,26.8213,47.34,77,100,4.12
562,Jian,CN,2022-03-29 20:22:47,27.1172,114.9793,63.84,97,100,1.25
563,Barra Do Corda,BR,2022-03-29 20:22:48,-5.5,-45.25,78.51,95,100,3.53
564,Paoua,CF,2022-03-29 20:22:48,7.2427,16.4406,76.87,13,33,2.57
565,Roald,NO,2022-03-29 20:22:48,62.5833,6.1333,35.76,86,20,13.8
566,Katol,IN,2022-03-29 20:22:49,21.2667,78.5833,84.81,14,5,5.73
567,Idil,TR,2022-03-29 20:22:49,37.3411,41.8895,48.6,52,100,4.36
568,Xam Nua,LA,2022-03-29 20:22:50,20.4197,104.0439,61.25,98,94,2.42
569,Conceicao Do Araguaia,BR,2022-03-29 20:22:50,-8.2578,-49.2647,74.44,94,100,1.81
570,Vila Velha,BR,2022-03-29 20:22:50,-20.3297,-40.2925,84.15,78,75,10.36
571,Karla,EE,2022-03-29 20:22:51,59.3723,24.9275,24.76,68,20,4.61
572,Sao Felix Do Xingu,BR,2022-03-29 20:22:51,-6.6447,-51.995,72.52,99,100,0.65
573,Yining,CN,2022-03-29 20:22:52,29.0361,114.5636,60.87,89,100,0.6
574,Jaguaruna,BR,2022-03-29 20:22:52,-28.615,-49.0256,77.7,71,0,12.8
575,Panji,ID,2022-03-29 20:22:52,-7.7253,114.0995,75.43,87,100,3.8
576,Bonavista,CA,2022-03-29 20:22:53,48.6499,-53.1147,32.47,94,100,13.0
577,Honiara,SB,2022-03-29 20:22:53,-9.4333,159.95,78.58,85,95,4.03
578,Benicarlo,ES,2022-03-29 20:22:54,40.4165,0.4271,58.57,77,98,12.95
579,Zhigansk,RU,2022-03-29 20:22:54,66.7697,123.3711,2.95,93,99,7.25
580,Ambilobe,MG,2022-03-29 20:22:54,-13.2,49.05,72.93,96,6,3.11
581,Kaeo,NZ,2022-03-29 20:22:55,-35.1,173.7833,62.33,96,34,5.55
582,Boralday,KZ,2022-03-29 20:22:55,43.3578,76.8594,31.86,86,100,4.47
583,Kungurtug,RU,2022-03-29 20:22:08,50.5994,97.5228,7.88,96,30,1.9
584,Havre-Saint-Pierre,CA,2022-03-29 20:22:56,50.2334,-63.5986,37.76,87,100,20.71
585,Cap Malheureux,MU,2022-03-29 20:22:56,-19.9842,57.6142,76.46,78,1,3.0
586,Eureka,US,2022-03-29 20:22:57,40.8021,-124.1637,63.68,89,75,5.01
587,Escanaba,US,2022-03-29 20:22:57,45.7453,-87.0646,34.25,60,100,9.22
588,Kudahuvadhoo,MV,2022-03-29 20:22:58,2.6708,72.8944,81.57,72,0,5.35
589,Karratha,AU,2022-03-29 20:22:58,-20.7377,116.8463,80.31,74,63,2.77
